Brend,Cena,Godiste,Gorivo,Karoserija,Kilometraza,Kubikaza,Model,Snaga
OPEL,3299,2007,Benzin ,Kupe ,177154,1364,ASTRA H,90
OPEL,3700,2008,Dizel ,Karavan ,136221,1700,ASTRA H,101
OPEL,1850,2005,Dizel ,Karavan ,214000,1700,ASTRA H,101
OPEL,3400,2006,Dizel ,Kabriolet/Roadster ,210000,1900,ASTRA H,150
OPEL,2890,2005,Dizel ,Hecbek ,201524,1686,ASTRA H,101
OPEL,2800,2005,Benzin ,Hecbek ,181000,1600,ASTRA H,105
OPEL,2900,2005,Benzin ,Hecbek ,175000,1400,ASTRA H,90
OPEL,2800,2006,Dizel ,Karavan ,254000,1700,ASTRA H,105
OPEL,3300,2006,Dizel ,Hecbek ,186750,1700,ASTRA H,101
OPEL,2800,2008,Benzin ,Hecbek ,100000,1598,ASTRA H,116
OPEL,3500,2005,Dizel ,Hecbek ,148578,1700,ASTRA H,101
OPEL,3300,2005,Dizel ,Karavan ,208000,1700,ASTRA H,101
OPEL,3500,2009,Dizel ,Kupe ,242000,1700,ASTRA H,110
OPEL,3350,2005,Dizel ,Karavan ,248000,1900,ASTRA H,120
OPEL,2800,2005,Dizel ,Karavan ,316000,1700,ASTRA H,102
OPEL,4190,2007,Dizel ,Kabriolet/Roadster ,191000,1910,ASTRA H,150
OPEL,2500,2006,Dizel ,Karavan ,25633,1900,ASTRA H,120
OPEL,2590,2005,Dizel ,Hecbek ,247851,1686,ASTRA H,101
OPEL,2400,2004,Dizel ,Limuzina ,156000,1700,ASTRA H,101
OPEL,2550,2004,Benzin + Gas (TNG) ,Hecbek ,216000,1390,ASTRA H,90
OPEL,5000,2007,Dizel ,Kabriolet/Roadster ,212000,1899,ASTRA H,150
OPEL,2800,2008,Dizel ,Karavan ,202000,1680,ASTRA H,125
OPEL,3100,2005,Benzin ,Hecbek ,220000,1400,ASTRA H,90
OPEL,4150,2006,Benzin ,Kabriolet/Roadster ,245726,1600,ASTRA H,105
OPEL,3150,2007,Dizel ,Hecbek ,190000,1900,ASTRA H,102
OPEL,3350,2005,Dizel ,Kupe ,193500,1696,ASTRA H,101
OPEL,2890,2007,Dizel ,Karavan ,210000,1698,ASTRA H,101
OPEL,3700,2006,Dizel ,Kabriolet/Roadster ,12400,1990,ASTRA H,150
OPEL,2600,2005,Benzin + Gas (TNG) ,Karavan ,200000,1598,ASTRA H,105
OPEL,2600,2004,Dizel ,Hecbek ,240000,1700,ASTRA H,101
OPEL,2750,2006,Dizel ,Karavan ,254000,1700,ASTRA H,101
OPEL,2450,2004,Dizel ,Karavan ,268773,1700,ASTRA H,101
OPEL,3200,2006,Dizel ,Karavan ,180000,1910,ASTRA H,120
OPEL,2800,2006,Dizel ,Karavan ,200380,1300,ASTRA H,90
OPEL,2800,2006,Dizel ,Hecbek ,200000,1600,ASTRA H,120
OPEL,5400,2006,Dizel ,Kabriolet/Roadster ,178000,1910,ASTRA H,150
OPEL,2800,2008,Dizel ,Karavan ,245000,1700,ASTRA H,125
OPEL,2600,2004,Dizel ,Hecbek ,230459,1900,ASTRA H,150
OPEL,2649,2006,Benzin ,Hecbek ,205000,1600,ASTRA H,105
OPEL,2750,2005,Dizel ,Hecbek ,185000,1900,ASTRA H,120
OPEL,2800,2004,Dizel ,Hecbek ,178000,1700,ASTRA H,101
OPEL,2999,2007,Dizel ,Hecbek ,217000,1910,ASTRA H,150
OPEL,3200,2004,Benzin ,Hecbek ,200007,1598,ASTRA H,105
OPEL,2350,2005,Dizel ,Karavan ,196000,1910,ASTRA H,120
OPEL,2900,2005,Dizel ,Hecbek ,250000,1700,ASTRA H,101
OPEL,2650,2005,Dizel ,Hecbek ,251530,1698,ASTRA H,101
OPEL,4200,2005,Benzin + Gas (TNG) ,Kupe ,150500,1800,ASTRA H,125
OPEL,3490,2008,Dizel ,Hecbek ,239000,1700,ASTRA H,101
OPEL,4900,2007,Benzin ,Kabriolet/Roadster ,163000,1598,ASTRA H,116
OPEL,2500,2005,Dizel ,Hecbek ,237600,1700,ASTRA H,80
OPEL,3300,2008,Benzin ,Hecbek ,184000,1400,ASTRA H,90
OPEL,3200,2008,Dizel ,Hecbek ,180163,1686,ASTRA H,101
OPEL,3200,2005,Dizel ,Kupe ,200000,1900,ASTRA H,150
OPEL,2800,2005,Dizel ,Karavan ,272000,1700,ASTRA H,101
OPEL,3200,2007,Benzin + Gas (TNG) ,Hecbek ,226000,1598,ASTRA H,116
OPEL,3200,2006,Dizel ,Hecbek ,121325,1686,ASTRA H,101
OPEL,4999,2005,Benzin ,Kupe ,207000,2000,ASTRA H,200
OPEL,2700,2006,Dizel ,Karavan ,225000,1686,ASTRA H,101
OPEL,2350,2004,Dizel ,Hecbek ,265000,1700,ASTRA H,101
OPEL,3100,2005,Benzin ,Hecbek ,211839,1598,ASTRA H,105
OPEL,2200,2005,Dizel ,Karavan ,220000,1700,ASTRA H,101
OPEL,3000,2007,Dizel ,Karavan ,209000,1686,ASTRA H,101
OPEL,3000,2006,Benzin ,Hecbek ,217200,1390,ASTRA H,90
OPEL,1900,2005,Dizel ,Hecbek ,247777,1686,ASTRA H,101
OPEL,4400,2007,Benzin ,Kabriolet/Roadster ,154000,1785,ASTRA H,116
OPEL,3500,2010,Dizel ,Hecbek ,203905,1686,ASTRA H,125
OPEL,2200,2005,Dizel ,Karavan ,201000,1900,ASTRA H,120
OPEL,3000,2007,Benzin ,Karavan ,200000,1598,ASTRA H,116
OPEL,3350,2007,Dizel ,Hecbek ,227000,1910,ASTRA H,101
OPEL,4200,2008,Dizel ,Hecbek ,216188,1700,ASTRA H,110
OPEL,2750,2005,Dizel ,Hecbek ,243000,1689,ASTRA H,101
OPEL,3500,2009,Dizel ,Karavan ,250552,1686,ASTRA H,110
OPEL,2750,2006,Benzin ,Hecbek ,260000,1598,ASTRA H,105
OPEL,4200,2007,Benzin + Gas (TNG) ,Hecbek ,183200,1400,ASTRA H,90
OPEL,2450,2007,Benzin + Gas (TNG) ,Hecbek ,205000,1364,ASTRA H,90
OPEL,2900,2004,Dizel ,Hecbek ,165000,1700,ASTRA H,80
OPEL,3850,2004,Dizel ,Hecbek ,188000,1700,ASTRA H,99
OPEL,3290,2005,Dizel ,Hecbek ,186500,1698,ASTRA H,102
OPEL,2500,2005,Benzin ,Karavan ,285000,1600,ASTRA H,105
OPEL,3500,2008,Dizel ,Hecbek ,140000,1248,ASTRA H,90
OPEL,3000,2005,Dizel ,Karavan ,195000,1686,ASTRA H,101
OPEL,2950,2006,Dizel ,Karavan ,190000,1700,ASTRA H,101
OPEL,3300,2007,Dizel ,Hecbek ,265000,1680,ASTRA H,110
OPEL,2300,2004,Dizel ,Hecbek ,236000,1700,ASTRA H,101
OPEL,3200,2007,Dizel ,Hecbek ,245000,1700,ASTRA H,101
OPEL,2300,2005,Benzin ,Hecbek ,153000,1364,ASTRA H,90
OPEL,3099,2006,Dizel ,Karavan ,202000,1300,ASTRA H,82
OPEL,2500,2004,Benzin ,Hecbek ,199524,1800,ASTRA H,125
OPEL,3600,2005,Benzin ,Hecbek ,171000,1598,ASTRA H,105
OPEL,3199,2009,Dizel ,Karavan ,305000,1698,ASTRA H,109
OPEL,4500,2009,Dizel ,Hecbek ,162805,1700,ASTRA H,110
OPEL,3350,2005,Dizel ,Karavan ,186692,1700,ASTRA H,80
OPEL,2450,2005,Dizel ,Karavan ,192000,1700,ASTRA H,101
OPEL,3600,2008,Dizel ,Karavan ,209542,1900,ASTRA H,120
OPEL,1900,2004,Dizel ,Karavan ,178687,1700,ASTRA H,101
OPEL,6500,2010,Benzin + Gas (TNG) ,Kabriolet/Roadster ,163500,1800,ASTRA H,140
OPEL,3000,2006,Dizel ,Hecbek ,285000,1900,ASTRA H,120
OPEL,3400,2006,Dizel ,Karavan ,215000,1900,ASTRA H,116
OPEL,3190,2007,Dizel ,Karavan ,210000,1900,ASTRA H,102
OPEL,2900,2009,Dizel ,Karavan ,195000,1678,ASTRA H,125
OPEL,3190,2007,Dizel ,Karavan ,280000,1686,ASTRA H,101
OPEL,3750,2006,Dizel ,Karavan ,125000,1700,ASTRA H,101
OPEL,2799,2005,Dizel ,Hecbek ,157000,1700,ASTRA H,101
OPEL,4550,2008,Dizel ,Kupe ,190000,1700,ASTRA H,125
OPEL,3900,2008,Dizel ,Karavan ,237000,1700,ASTRA H,101
OPEL,2400,2005,Benzin ,Hecbek ,209143,1598,ASTRA H,105
OPEL,3800,2008,Benzin + Gas (TNG) ,Hecbek ,202000,1600,ASTRA H,114
OPEL,2550,2005,Dizel ,Karavan ,245000,1700,ASTRA H,101
OPEL,3199,2006,Benzin + Gas (TNG) ,Karavan ,231000,1600,ASTRA H,105
OPEL,3850,2009,Benzin ,Limuzina ,147000,1390,ASTRA H,101
OPEL,3500,2007,Benzin ,Kabriolet/Roadster ,208000,1796,ASTRA H,140
OPEL,2650,2004,Dizel ,Hecbek ,222000,1686,ASTRA H,80
OPEL,3950,2007,Benzin + Gas (TNG) ,Hecbek ,185000,1598,ASTRA H,116
OPEL,2650,2006,Dizel ,Hecbek ,220000,1686,ASTRA H,101
OPEL,3300,2008,Dizel ,Karavan ,182000,1686,ASTRA H,101
OPEL,3650,2005,Dizel ,Karavan ,188000,1686,ASTRA H,101
OPEL,3250,2005,Dizel ,Karavan ,200000,1700,ASTRA H,80
OPEL,3000,2004,Benzin ,Hecbek ,220000,1600,ASTRA H,101
OPEL,2900,2007,Dizel ,Karavan ,227000,1700,ASTRA H,101
OPEL,3600,2006,Dizel ,Limuzina ,215000,1900,ASTRA H,150
OPEL,3290,2005,Benzin ,Hecbek ,179000,1596,ASTRA H,105
OPEL,3500,2005,Benzin ,Kupe ,216500,1598,ASTRA H,105
OPEL,2800,2005,Dizel ,Karavan ,288000,1698,ASTRA H,80
OPEL,2850,2007,Dizel ,Hecbek ,170500,1678,ASTRA H,101
OPEL,1700,2005,Dizel ,Karavan ,241000,1698,ASTRA H,101
OPEL,2450,2006,Dizel ,Karavan ,256000,1700,ASTRA H,101
OPEL,2800,2005,Benzin + Gas (TNG) ,Karavan ,212000,1598,ASTRA H,105
OPEL,3490,2009,Dizel ,Karavan ,280000,1298,ASTRA H,90
OPEL,2700,2008,Dizel ,Limuzina ,205450,1686,ASTRA H,110
OPEL,2650,2004,Dizel ,Hecbek ,197500,1686,ASTRA H,101
OPEL,4100,2008,Dizel ,Karavan ,201450,1700,ASTRA H,110
OPEL,2800,2005,Dizel ,Limuzina ,210000,1686,ASTRA H,101
OPEL,2550,2006,Dizel ,Hecbek ,225000,1248,ASTRA H,90
OPEL,2250,2004,Dizel ,Hecbek ,115699,1686,ASTRA H,101
OPEL,2600,2004,Benzin ,Limuzina ,204000,1600,ASTRA H,105
OPEL,2900,2005,Dizel ,Hecbek ,164094,1686,ASTRA H,101
OPEL,2100,2005,Dizel ,Karavan ,200000,1900,ASTRA H,120
OPEL,3600,2008,Dizel ,Karavan ,189000,2000,ASTRA H,150
OPEL,3780,2008,Benzin ,Hecbek ,126000,1589,ASTRA H,116
OPEL,2500,2006,Dizel ,Karavan ,255000,1989,ASTRA H,101
OPEL,3200,2008,Dizel ,Karavan ,186500,1700,ASTRA H,101
OPEL,3350,2007,Benzin + Gas (TNG) ,Hecbek ,266300,1400,ASTRA H,90
OPEL,3000,2006,Benzin ,Karavan ,200000,1600,ASTRA H,105
OPEL,2450,2004,Dizel ,Karavan ,170000,1700,ASTRA H,101
OPEL,1900,2004,Dizel ,Hecbek ,255420,1686,ASTRA H,101
OPEL,2150,2005,Dizel ,Hecbek ,220000,1900,ASTRA H,120
OPEL,3200,2006,Benzin ,Hecbek ,162000,1364,ASTRA H,90
OPEL,2999,2006,Dizel ,Karavan ,190000,1900,ASTRA H,101
OPEL,2700,2006,Benzin ,Hecbek ,177000,1598,ASTRA H,105
OPEL,3950,2009,Dizel ,Hecbek ,220000,1700,ASTRA H,109
OPEL,2800,2004,Dizel ,Hecbek ,205000,1700,ASTRA H,101
OPEL,2650,2004,Dizel ,Limuzina ,256000,1690,ASTRA H,92
OPEL,3999,2007,Dizel ,Kupe ,250000,1980,ASTRA H,150
OPEL,3100,2008,Benzin ,Karavan ,173000,1598,ASTRA H,116
OPEL,2700,2006,Dizel ,Karavan ,257350,1248,ASTRA H,90
OPEL,2200,2005,Dizel ,Karavan ,285566,1686,ASTRA H,101
OPEL,2300,2005,Dizel ,Karavan ,229630,1686,ASTRA H,101
OPEL,2100,2005,Dizel ,Karavan ,227000,1700,ASTRA H,101
OPEL,3650,2006,Benzin ,Hecbek ,261000,1598,ASTRA H,105
OPEL,2800,2006,Dizel ,Hecbek ,256000,1700,ASTRA H,101
OPEL,3500,2007,Dizel ,Hecbek ,170600,1686,ASTRA H,101
OPEL,21000,2004,Dizel ,Karavan ,256000,1686,ASTRA H,101
OPEL,5500,2012,Benzin ,Limuzina ,178500,1594,ASTRA H,116
OPEL,3200,2008,Dizel ,Karavan ,220000,1700,ASTRA H,101
OPEL,2400,2005,Dizel ,Hecbek ,207000,1700,ASTRA H,101
OPEL,2850,2005,Dizel ,Hecbek ,300000,1700,ASTRA H,101
OPEL,2900,2005,Dizel ,Karavan ,181000,1686,ASTRA H,101
OPEL,3300,2007,Dizel ,Karavan ,255000,1910,ASTRA H,120
OPEL,3100,2005,Dizel ,Hecbek ,235000,1700,ASTRA H,101
OPEL,2500,2005,Dizel ,Hecbek ,181725,1686,ASTRA H,101
OPEL,3000,2005,Dizel ,Karavan ,270000,1900,ASTRA H,120
OPEL,3150,2006,Dizel ,Hecbek ,148000,1300,ASTRA H,90
OPEL,4300,2007,Dizel ,Hecbek ,197000,1900,ASTRA H,120
OPEL,2999,2005,Dizel ,Hecbek ,148000,1700,ASTRA H,101
OPEL,2890,2005,Dizel ,Hecbek ,235000,1700,ASTRA H,101
OPEL,4800,2010,Benzin ,Hecbek ,96000,1396,ASTRA H,90
OPEL,3500,2008,Benzin ,Hecbek ,180000,1600,ASTRA H,116
OPEL,3100,2006,Dizel ,Karavan ,185100,1248,ASTRA H,90
OPEL,3000,2006,Dizel ,Karavan ,335000,1248,ASTRA H,90
OPEL,5399,2013,Benzin ,Hecbek ,150000,1598,ASTRA H,117
OPEL,2100,2006,Dizel ,Karavan ,240000,1900,ASTRA H,150
OPEL,2250,2007,Dizel ,Kupe ,198000,1300,ASTRA H,90
OPEL,2850,2006,Dizel ,Karavan ,201856,1910,ASTRA H,120
OPEL,3250,2006,Dizel ,Karavan ,248000,1700,ASTRA H,101
OPEL,2700,2005,Dizel ,Karavan ,306000,1900,ASTRA H,101
OPEL,2150,2004,Dizel ,Karavan ,262700,1686,ASTRA H,101
OPEL,3420,2009,Dizel ,Karavan ,165272,1686,ASTRA H,110
OPEL,2600,2005,Dizel ,Limuzina ,206000,1698,ASTRA H,101
OPEL,3400,2008,Dizel ,Karavan ,176000,1680,ASTRA H,101
OPEL,3500,2006,Dizel ,Karavan ,139658,1248,ASTRA H,90
OPEL,4400,2006,Dizel ,Hecbek ,102792,1300,ASTRA H,90
OPEL,2599,2006,Dizel ,Karavan ,230000,1700,ASTRA H,101
OPEL,2350,2005,Dizel ,Karavan ,203000,1698,ASTRA H,101
OPEL,3900,2009,Dizel ,Kupe ,250000,1700,ASTRA H,110
OPEL,2700,2005,Dizel ,Hecbek ,197000,1700,ASTRA H,101
OPEL,3200,2009,Dizel ,Hecbek ,208000,1656,ASTRA H,101
OPEL,2750,2004,Dizel ,Hecbek ,217000,1686,ASTRA H,101
OPEL,2400,2004,Benzin ,Hecbek ,201500,1600,ASTRA H,105
OPEL,3800,2009,Dizel ,Limuzina ,180000,1700,ASTRA H,110
OPEL,2900,2005,Dizel ,Karavan ,289000,1896,ASTRA H,120
OPEL,2800,2005,Benzin + Gas (TNG) ,Karavan ,220000,1600,ASTRA H,105
OPEL,2300,2006,Dizel ,Karavan ,260000,1975,ASTRA H,120
OPEL,3600,2004,Dizel ,Hecbek ,209000,1686,ASTRA H,101
OPEL,3000,2006,Dizel ,Hecbek ,23000,1700,ASTRA H,102
OPEL,6250,2013,Dizel ,Karavan ,170000,1956,ASTRA J,165
OPEL,6150,2012,Benzin + Gas (TNG) ,Hecbek ,174121,1362,ASTRA J,140
OPEL,7600,2016,Benzin + Gas (TNG) ,Limuzina ,95733,1598,ASTRA J,116
OPEL,7650,2016,Benzin + Gas (TNG) ,Limuzina ,82700,1598,ASTRA J,116
OPEL,6900,2015,Dizel ,Karavan ,130000,1598,ASTRA J,110
OPEL,5950,2015,Dizel ,Karavan ,137000,1598,ASTRA J,110
OPEL,5998,2010,Benzin ,Hecbek ,190000,1364,ASTRA J,140
OPEL,5300,2010,Dizel ,Hecbek ,175000,1678,ASTRA J,110
OPEL,6200,2011,Dizel ,Karavan ,154000,1686,ASTRA J,110
OPEL,3590,2010,Dizel ,Hecbek ,165000,1698,ASTRA J,110
OPEL,4950,2010,Dizel ,Hecbek ,148000,1286,ASTRA J,95
OPEL,5390,2010,Dizel ,Hecbek ,189250,1686,ASTRA J,110
OPEL,5490,2011,Dizel ,Limuzina ,195000,1686,ASTRA J,110
OPEL,6950,2013,Dizel ,Hecbek ,106000,1956,ASTRA J,165
OPEL,4200,2012,Dizel ,Karavan ,159434,1686,ASTRA J,110
OPEL,6999,2012,Dizel ,Kupe ,174000,1956,ASTRA J,165
OPEL,7499,2015,Dizel ,Karavan ,115912,1598,ASTRA J,110
OPEL,5400,2010,Dizel ,Limuzina ,186632,1686,ASTRA J,125
OPEL,6950,2015,Dizel ,Limuzina ,154000,1598,ASTRA J,110
OPEL,5490,2011,Dizel ,Karavan ,154000,1686,ASTRA J,110
OPEL,6650,2015,Dizel ,Hecbek ,187977,1598,ASTRA J,110
OPEL,6490,2015,Dizel ,Karavan ,213226,1598,ASTRA J,110
OPEL,5920,2011,Dizel ,Hecbek ,169000,1290,ASTRA J,95
OPEL,4850,2010,Dizel ,Karavan ,188000,1686,ASTRA J,110
OPEL,4990,2011,Benzin ,Karavan ,172000,1400,ASTRA J,139
OPEL,12700,2020,Benzin ,Limuzina ,5,1362,ASTRA J,140
OPEL,7990,2015,Benzin + Gas (TNG) ,Limuzina ,82454,1598,ASTRA J,116
OPEL,5950,2013,Dizel ,Karavan ,168123,1686,ASTRA J,110
OPEL,6200,2011,Dizel ,Hecbek ,136156,1997,ASTRA J,163
OPEL,4650,2011,Dizel ,Karavan ,175322,1700,ASTRA J,110
OPEL,6300,2013,Dizel ,Karavan ,157900,1686,ASTRA J,110
OPEL,6890,2015,Dizel ,Karavan ,143749,1598,ASTRA J,110
OPEL,6650,2013,Dizel ,Karavan ,146966,1248,ASTRA J,95
OPEL,5659,2011,Dizel ,Karavan ,198250,1956,ASTRA J,160
OPEL,5990,2013,Dizel ,Karavan ,167800,1686,ASTRA J,110
OPEL,5300,2010,Dizel ,Hecbek ,196000,1696,ASTRA J,110
OPEL,5700,2010,Dizel ,Hecbek ,175000,1686,ASTRA J,110
OPEL,7690,2015,Dizel ,Hecbek ,186000,1600,ASTRA J,110
OPEL,6999,2012,Benzin ,Karavan ,168000,1598,ASTRA J,116
OPEL,6950,2015,Dizel ,Karavan ,156896,1598,ASTRA J,110
OPEL,5300,2009,Dizel ,Hecbek ,176453,1697,ASTRA J,125
OPEL,13740,2020,Benzin ,Limuzina ,1,1398,ASTRA J,140
OPEL,5500,2010,Benzin ,Hecbek ,183138,1398,ASTRA J,101
OPEL,5390,2012,Dizel ,Karavan ,188000,1699,ASTRA J,110
OPEL,6699,2015,Dizel ,Hecbek ,178480,1598,ASTRA J,110
OPEL,6099,2013,Benzin + Gas (TNG) ,Karavan ,171000,1364,ASTRA J,140
OPEL,6950,2013,Dizel ,Hecbek ,124336,1956,ASTRA J,165
OPEL,4999,2013,Dizel ,Karavan ,180250,1697,ASTRA J,110
OPEL,4950,2011,Dizel ,Karavan ,176513,1686,ASTRA J,125
OPEL,5695,2013,Dizel ,Karavan ,176000,1686,ASTRA J,110
OPEL,6199,2015,Dizel ,Karavan ,156463,1598,ASTRA J,110
OPEL,5150,2011,Dizel ,Karavan ,163000,1956,ASTRA J,160
OPEL,5799,2010,Dizel ,Hecbek ,196300,1998,ASTRA J,160
OPEL,13290,2020,Benzin ,Limuzina ,2,1364,ASTRA J,140
OPEL,6850,2013,Dizel ,Hecbek ,162222,1700,ASTRA J,131
OPEL,4799,2011,Dizel ,Karavan ,207100,1956,ASTRA J,165
OPEL,5190,2011,Dizel ,Karavan ,182306,1686,ASTRA J,110
OPEL,13900,2012,Benzin ,Hecbek ,93280,1998,ASTRA J,280
OPEL,6800,2011,Dizel ,Hecbek ,136000,1686,ASTRA J,110
OPEL,6150,2014,Dizel ,Karavan ,151400,1600,ASTRA J,136
OPEL,10950,2018,Benzin ,Limuzina ,27000,1398,ASTRA J,140
OPEL,6999,2012,Dizel ,Hecbek ,98000,1700,ASTRA J,125
OPEL,5200,2012,Dizel ,Karavan ,171000,1686,ASTRA J,125
OPEL,5499,2013,Dizel ,Karavan ,145714,1686,ASTRA J,110
OPEL,6700,2011,Dizel ,Hecbek ,178000,1686,ASTRA J,125
OPEL,7790,2015,Dizel ,Hecbek ,120157,1598,ASTRA J,110
OPEL,5500,2011,Dizel ,Karavan ,130000,1700,ASTRA J,125
OPEL,4400,2010,Benzin ,Hecbek ,140000,1389,ASTRA J,101
OPEL,5300,2010,Benzin ,Limuzina ,209200,1598,ASTRA J,116
OPEL,5800,2010,Dizel ,Hecbek ,171000,1686,ASTRA J,110
OPEL,5990,2010,Dizel ,Hecbek ,188115,1956,ASTRA J,160
OPEL,5499,2011,Benzin ,Hecbek ,72900,1400,ASTRA J,101
OPEL,6990,2011,Dizel ,Kupe ,175000,1987,ASTRA J,165
OPEL,5300,2011,Dizel ,Hecbek ,135000,1696,ASTRA J,110
OPEL,5300,2010,Dizel ,Hecbek ,200450,1686,ASTRA J,110
OPEL,7000,2013,Dizel ,Karavan ,217000,1956,ASTRA J,165
OPEL,5500,2010,Dizel ,Hecbek ,142000,1958,ASTRA J,160
OPEL,4000,2011,Benzin ,Hecbek ,185326,1400,ASTRA J,101
OPEL,5950,2012,Dizel ,Karavan ,168485,1686,ASTRA J,125
OPEL,6450,2014,Dizel ,Karavan ,150000,1686,ASTRA J,110
OPEL,6190,2015,Dizel ,Karavan ,161094,1686,ASTRA J,110
OPEL,6500,2011,Dizel ,Hecbek ,236000,1910,ASTRA J,156
OPEL,6300,2010,Dizel ,Hecbek ,185441,1956,ASTRA J,160
OPEL,5300,2010,Dizel ,Hecbek ,186293,1700,ASTRA J,110
OPEL,6000,2010,Benzin + Gas (TNG) ,Hecbek ,125000,1398,ASTRA J,101
OPEL,6300,2013,Dizel ,Karavan ,187522,1700,ASTRA J,131
OPEL,6400,2015,Dizel ,Karavan ,212000,1289,ASTRA J,95
OPEL,4099,2011,Dizel ,Hecbek ,123652,1670,ASTRA J,110
OPEL,5150,2010,Dizel ,Limuzina ,182000,1686,ASTRA J,110
OPEL,5950,2011,Dizel ,Karavan ,188000,1698,ASTRA J,110
OPEL,6490,2013,Dizel ,Karavan ,185000,1699,ASTRA J,110
OPEL,7300,2010,Benzin ,Limuzina ,182000,1400,ASTRA J,140
OPEL,7200,2013,Dizel ,Karavan ,168000,1700,ASTRA J,136
OPEL,5500,2010,Dizel ,Limuzina ,233000,1700,ASTRA J,124
OPEL,6250,2014,Dizel ,Karavan ,150000,1686,ASTRA J,110
OPEL,5690,2012,Dizel ,Hecbek ,188963,1686,ASTRA J,110
OPEL,5450,2014,Dizel ,Karavan ,178900,1689,ASTRA J,110
OPEL,8250,2016,Benzin + Gas (TNG) ,Limuzina ,83481,1598,ASTRA J,116
OPEL,5500,2012,Dizel ,Karavan ,261000,1689,ASTRA J,110
OPEL,5500,2010,Dizel ,Hecbek ,225000,1686,ASTRA J,110
OPEL,5490,2009,Dizel ,Hecbek ,176000,1698,ASTRA J,110
OPEL,5900,2010,Benzin ,Hecbek ,147252,1598,ASTRA J,116
OPEL,6900,2013,Dizel ,Hecbek ,162956,1300,ASTRA J,94
OPEL,4399,2010,Dizel ,Karavan ,209000,1600,ASTRA J,125
OPEL,5150,2012,Dizel ,Karavan ,176686,1686,ASTRA J,110
OPEL,7399,2014,Dizel ,Karavan ,126789,1686,ASTRA J,110
OPEL,5200,2011,Dizel ,Karavan ,200000,1686,ASTRA J,125
OPEL,6999,2016,Dizel ,Karavan ,180000,1598,ASTRA J,136
OPEL,8890,2016,Dizel ,Limuzina ,96957,1598,ASTRA J,110
OPEL,5500,2010,Dizel ,Hecbek ,190000,1700,ASTRA J,110
OPEL,5499,2011,Dizel ,Karavan ,179574,1686,ASTRA J,110
OPEL,5790,2014,Dizel ,Karavan ,174000,1956,ASTRA J,165
OPEL,6690,2013,Dizel ,Hecbek ,170500,1686,ASTRA J,110
OPEL,7450,2013,Dizel ,Karavan ,168000,1700,ASTRA J,131
OPEL,6100,2011,Dizel ,Hecbek ,218500,1686,ASTRA J,131
OPEL,6200,2011,Dizel ,Karavan ,240000,1300,ASTRA J,98
OPEL,6400,2011,Dizel ,Hecbek ,159000,1697,ASTRA J,125
OPEL,5890,2011,Dizel ,Hecbek ,170366,1686,ASTRA J,125
OPEL,5590,2012,Dizel ,Karavan ,209610,1686,ASTRA J,125
OPEL,5190,2009,Dizel ,Hecbek ,204045,1686,ASTRA J,110
OPEL,4850,2010,Dizel ,Hecbek ,188000,1248,ASTRA J,95
OPEL,8500,2012,Dizel ,Kupe ,142000,1968,ASTRA J,165
OPEL,4720,2011,Benzin ,Hecbek ,120000,1598,ASTRA J,179
OPEL,4630,2011,Benzin ,Hecbek ,137000,1598,ASTRA J,116
OPEL,6899,2012,Dizel ,Hecbek ,155400,1298,ASTRA J,95
OPEL,6990,2016,Dizel ,Hecbek ,182524,1598,ASTRA J,109
OPEL,5299,2011,Dizel ,Karavan ,130826,1956,ASTRA J,160
OPEL,6100,2011,Dizel ,Karavan ,155666,1698,ASTRA J,110
OPEL,4990,2009,Dizel ,Hecbek ,182774,1686,ASTRA J,110
OPEL,7700,2016,Benzin + Gas (TNG) ,Limuzina ,100000,1598,ASTRA J,116
OPEL,8300,2016,Benzin ,Karavan ,87000,1598,ASTRA J,116
OPEL,7500,2016,Dizel ,Limuzina ,112000,1598,ASTRA J,109
OPEL,7100,2015,Benzin ,Karavan ,152000,1598,ASTRA J,116
OPEL,7450,2011,Dizel ,Hecbek ,170000,1989,ASTRA J,165
OPEL,6300,2013,Dizel ,Karavan ,190500,1686,ASTRA J,131
OPEL,5690,2014,Dizel ,Karavan ,151000,1689,ASTRA J,110
OPEL,5790,2010,Dizel ,Hecbek ,163365,1686,ASTRA J,125
OPEL,1790,2012,Dizel ,Karavan ,238000,1686,ASTRA J,110
OPEL,6100,2012,Dizel ,Hecbek ,166104,1700,ASTRA J,110
OPEL,5850,2011,Benzin ,Hecbek ,159700,1398,ASTRA J,101
OPEL,12500,2015,Dizel ,Hecbek ,170000,1986,ASTRA J,194
OPEL,5600,2011,Dizel ,Karavan ,244770,1998,ASTRA J,160
OPEL,4599,2010,Dizel ,Karavan ,174690,1698,ASTRA J,110
OPEL,6200,2010,Benzin + Gas (TNG) ,Hecbek ,127000,1389,ASTRA J,101
OPEL,6950,2013,Dizel ,Karavan ,188000,1698,ASTRA J,110
OPEL,5380,2010,Dizel ,Hecbek ,190200,1686,ASTRA J,110
OPEL,6400,2014,Dizel ,Karavan ,141000,1686,ASTRA J,110
OPEL,5900,2011,Dizel ,Karavan ,138500,1689,ASTRA J,110
OPEL,7240,2013,Dizel ,Karavan ,160000,1686,ASTRA J,131
OPEL,7090,2015,Dizel ,Hecbek ,182000,1586,ASTRA J,110
OPEL,5800,2010,Benzin ,Hecbek ,178300,1598,ASTRA J,179
